ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDZZ56365,Omega\OG-200,Ms. Ida Phelps,F,2019-08-30,2021-11-12,2022-01-02,0,Sierra Leone,Saudi Arabia,6273.53,1,1,3,1285.08
IDXX14880,Adonis\AS-949,Mr. Micheal Hemphill,M,2012-10-02,2021-05-15,2021-10-12,0,Bhutan,Wallis and Futuna,10954.21,2,0,2,2393.09
IDZZ97470,Omega\OG-165,Ms. Patrice Ortiz,F,1992-09-30,2021-05-03,2021-09-06,1,Chile,Poland,13103.67,1,0,2,1986.05
IDXX86160,Adonis\AS-478,Ms. Connie Neal,F,1985-07-29,2021-09-24,2022-02-07,1,Croatia,Ecuador,10428.75,1,1,2,2238.85
IDYY38726,Calisto\CS-934,Mr. Matthew Tamura,M,1987-01-31,2021-04-09,2021-08-21,1,Canada,Brazil,9314.75,1,0,2,1909.7
IDZZ02973,Omega\OG-716,Mr. Peter Seaton,M,2019-08-21,2021-05-11,2021-12-22,0,Cocos [Keeling] Islands,Gambia,12698.51,2,0,1,949.29
IDYY29431,Calisto\CS-483,Ms. Maribeth Big,F,2005-08-01,2021-03-19,2021-05-14,0,Macau,Rwanda,9448.66,1,1,2,1632.75
IDYY01192,Calisto\CS-855,Mr. Ryan Penaloza,M,1999-02-02,2021-04-30,2022-01-23,1,Eritrea,Togo,4299.62,2,1,1,883.11
IDZZ19595,Omega\OG-348,Ms. Melissa Menz,F,1994-03-22,2021-01-17,2021-08-29,1,Martinique,Rwanda,10169.8,1,1,2,1462.51
IDYY07994,Calisto\CS-623,Ms. Rose Robinson,F,2002-08-31,2021-04-05,2021-12-08,1,Hong Kong,Algeria,10866.57,2,1,1,1048.12
IDXX17747,Adonis\AS-841,Mr. Jimmy Corf,M,2019-03-06,2021-09-16,2022-05-03,0,Tuvalu,Burundi,16266.82,2,0,1,1819.01
IDXX48955,Adonis\AS-068,Mr. Harry Evans,M,1983-06-21,2021-04-20,2021-06-15,1,Micronesia,Haiti,14495.02,2,0,2,3198.97
IDXX36115,Adonis\AS-483,Mr. Wayne Olson,M,1999-04-23,2021-08-03,2021-11-25,1,Puerto Rico,Saint Lucia,768.36,2,0,2,450.22
IDYY78439,Calisto\CS-319,Mr. William Swanson,M,1982-07-07,2021-12-20,2022-11-21,1,Palau,Chile,15925.92,1,1,1,1526.24
IDZZ34213,Omega\OG-276,Mr. Morris Rosenberger,M,1982-09-26,2021-03-02,2021-09-11,1,Cameroon,U.S. Virgin Islands,8419.47,2,1,2,1173.59
IDXX17536,Adonis\AS-415,Ms. Agnes Mathews,F,1981-05-21,2021-09-15,2021-11-27,1,Sierra Leone,Niue,17394.86,2,0,2,3765.89
IDXX92437,Adonis\AS-536,Mr. Steven Vegas,M,2007-06-30,2021-07-30,2022-06-03,0,Aruba,Guinea-Bissau,5951.39,1,0,1,900.52
IDZZ11608,Omega\OG-744,Mr. Anthony Lafleur,M,2014-03-01,2021-11-03,2022-05-16,0,Madagascar,South Korea,10448.5,1,0,1,916.28
IDXX93354,Adonis\AS-731,Ms. Maria Ratliff,F,2013-06-13,2021-07-15,2021-08-30,0,Georgia,Malaysia,7159.23,0,1,2,1640.91
IDZZ75848,Omega\OG-625,Ms. Rosalie Fuller,F,1999-11-02,2021-06-15,2021-09-28,1,Burundi,Syria,4354.4,0,1,2,936.12
IDXX13205,Adonis\AS-438,Mr. Joseph Lopez,M,2003-05-18,2021-09-08,2021-09-22,1,Solomon Islands,Guam,3080.25,2,1,2,831.42
IDYY31524,Calisto\CS-915,Mr. Joseph Macy,M,2021-03-02,2021-04-30,2022-03-03,0,Bosnia and Herzegovina,Honduras,9925.35,2,1,1,879.43
IDXX02534,Adonis\AS-029,Mr. Richard Kistner,M,2014-08-02,2021-07-31,2022-06-15,0,Réunion,Swaziland,9925.35,1,0,1,549.99
IDXX49926,Adonis\AS-547,Mr. Joel Bohl,M,1986-05-22,2021-06-02,2022-03-05,1,Maldives,Guadeloupe,14634.84,2,0,2,3232.31
IDXX59445,Adonis\AS-172,Ms. Daisy Griffith,F,2008-04-27,2021-01-23,2021-09-03,0,Gaza Strip,Puerto Rico,9959.04,0,1,1,1257.44
IDXX65496,Adonis\AS-034,Ms. Julie Snider,F,2008-01-29,2021-10-11,2022-10-01,0,Czech Republic,Chile,12770.88,1,1,2,2569.78
IDYY44085,Calisto\CS-635,Mr. Kevin Harrison,M,1997-06-08,2021-01-29,2021-09-26,1,Zimbabwe,Saint Kitts and Nevis,10835.37,1,0,2,2156.71
IDYY89843,Calisto\CS-010,Ms. Norma Estrada,F,2016-01-05,2021-10-11,2021-12-07,0,Zambia,United States,13859.66,2,1,2,2151.76
IDXX74957,Adonis\AS-963,Mr. James Roden,M,2002-02-24,2021-06-09,2021-08-03,1,Morocco,Saint Lucia,5810.67,0,0,2,1665.19
IDXX05331,Adonis\AS-519,Mr. Roy Burke,F,2007-07-13,2021-02-25,2021-11-16,0,South Georgia and the South Sandwich Islands,Suriname,6740.27,2,1,1,791.54
IDYY81137,Calisto\CS-618,Ms. Julie Mcavoy,F,2010-03-09,2021-01-23,2021-11-15,0,Paraguay,Bulgaria,11294.35,1,0,1,1201.16
IDZZ03766,Omega\OG-812,Mr. Aaron Caviness,M,1995-02-01,2021-04-10,2021-07-30,1,Bahrain,Malta,3613.47,0,1,2,861.57
IDYY71136,Calisto\CS-351,Mr. Harry Blahnik,M,2016-02-29,2021-08-28,2022-01-01,0,Tajikistan,Mozambique,7408.3,1,0,2,1477.62
IDZZ93948,Omega\OG-827,Mr. John Mason,M,1998-01-02,2021-12-08,2022-01-14,1,Mauritania,United States,8181.56,0,0,2,1510.39
IDYY40573,Calisto\CS-739,Ms. Julia Hernandez,F,1981-02-11,2021-02-21,2022-02-14,1,Cyprus,Réunion,6681.94,2,0,1,841.15
IDZZ22950,Omega\OG-056,Mr. Michael Grant,M,1996-09-15,2021-12-20,2022-02-10,1,Ethiopia,Cook Islands,17482.23,2,0,2,2398.86
IDYY47593,Calisto\CS-443,Ms. Shantel Bell,F,1986-06-29,2021-10-19,2022-05-21,1,Algeria,Finland,4168.34,2,1,2,869.81
IDZZ02767,Omega\OG-206,Mr. Micheal Beach,M,1982-03-24,2021-01-30,2021-10-03,1,Philippines,Bosnia and Herzegovina,10123.19,1,1,2,1456.14
IDZZ87813,Omega\OG-863,Mr. Sidney Kaufman,M,1996-04-09,2021-06-07,2021-12-31,1,Ireland,Taiwan,10160.57,2,0,1,913.59
IDXX71373,Adonis\AS-716,Mr. Dennis Baldrige,M,1990-09-17,2021-09-03,2022-08-22,1,Myanmar [Burma],Kosovo,7192.31,2,1,1,922.05
IDZZ40674,Omega\OG-660,Mr. Juan Westmoreland,M,1983-10-28,2021-01-31,2021-03-07,1,Syria,Nepal,4301.64,0,1,2,1161.97
IDYY75671,Calisto\CS-451,Ms. Jaye Hinton,F,1995-03-26,2021-03-24,2021-10-08,1,Bosnia and Herzegovina,Heard Island and McDonald Islands,12038.72,1,0,1,1392.2
IDYY24770,Calisto\CS-649,Mr. Carl Loving,M,1988-09-19,2021-11-04,2021-12-10,1,Antigua and Barbuda,Burundi,10310.94,2,0,2,1947.97
IDXX54767,Adonis\AS-656,Ms. Carmen Whitney,F,2014-10-19,2021-09-16,2022-01-23,0,Tokelau,Niue,1143.16,0,1,2,559.09
IDZZ86784,Omega\OG-097,Mr. Fred Harris,M,1994-04-20,2021-11-25,2021-12-14,1,Eritrea,French Polynesia,19017.39,1,1,2,2425.06
IDXX47063,Adonis\AS-149,Mr. Matthew Carter,M,2010-10-25,2021-06-02,2022-02-05,0,Belarus,Guatemala,10336.07,1,0,2,2376.08
IDZZ23494,Omega\OG-897,Mr. Troy Randall,M,2000-05-22,2021-07-16,2022-05-07,1,United Arab Emirates,Ukraine,3421.83,1,1,2,738.07
IDYY36535,Calisto\CS-600,Ms. Samantha James,F,2018-04-10,2021-04-01,2021-10-15,0,Turks and Caicos Islands,Gambia,6033.92,2,0,1,660.57
IDYY39491,Calisto\CS-888,Ms. Willa Ostrander,F,1998-08-05,2021-03-02,2022-01-28,1,Cocos [Keeling] Islands,Myanmar [Burma],3794.79,0,1,1,759.7
IDXX35545,Adonis\AS-432,Ms. Jessica Wells,F,2005-06-12,2021-07-14,2022-01-12,1,British Virgin Islands,Brazil,3893.59,1,1,1,699.26
IDXX89302,Adonis\AS-664,Ms. Shirley Beals,F,2013-10-09,2021-04-04,2022-03-18,0,Cape Verde,Wallis and Futuna,17139.07,2,1,1,1728.2
IDYY56563,Calisto\CS-381,Mr. Fred Smith,M,1992-12-08,2021-12-18,2022-03-13,1,Mayotte,Thailand,6926.0,0,1,2,1483.73
IDXX42580,Adonis\AS-151,Ms. Mae Carriger,F,1995-04-23,2021-05-24,2021-07-23,1,Macedonia [FYROM],Haiti,8953.73,0,0,2,2290.82
IDYY62227,Calisto\CS-113,Mr. Donald Jodoin,M,1980-03-03,2021-05-04,2021-09-11,1,Laos,Liberia,12035.27,2,1,2,2009.48
IDYY96827,Calisto\CS-521,Mr. William Blackshire,M,2020-06-13,2021-08-03,2022-04-21,0,Panama,Mozambique,13087.33,1,1,1,1222.84
IDYY65549,Calisto\CS-500,Mr. Marc Peebles,M,1993-10-17,2021-06-11,2021-07-25,1,Congo [Republic],Falkland Islands [Islas Malvinas],8996.69,1,0,3,2575.78
IDXX38430,Adonis\AS-645,Mr. Rolando Alvarez,M,2012-02-06,2021-04-14,2021-10-29,0,Ireland,Gibraltar,1936.2,2,1,1,352.83
IDZZ80900,Omega\OG-889,Mr. John Irick,M,2018-02-06,2021-11-27,2022-08-16,0,Northern Mariana Islands,Hong Kong,3316.31,0,1,1,550.31
IDZZ86134,Omega\OG-695,Mr. David Villa,M,1992-02-25,2021-05-17,2021-07-31,1,Armenia,Nicaragua,12222.16,2,0,2,1770.11
IDYY21927,Calisto\CS-600,Ms. Delores Moore,F,2002-08-08,2021-02-02,2021-10-26,1,Bolivia,Canada,8994.57,2,1,1,911.4
IDXX64385,Adonis\AS-867,Ms. Dora May,F,2016-06-16,2021-11-12,2021-11-29,0,Bangladesh,French Southern Territories,8385.59,1,0,2,1985.86
IDXX72457,Adonis\AS-442,Ms. Tracy Ray,F,1999-04-11,2021-03-20,2021-08-08,1,Tonga,Suriname,13198.05,1,0,2,3047.15
IDZZ21829,Omega\OG-901,Ms. Kimberly Humphery,F,1990-03-17,2021-07-07,2022-05-28,1,New Caledonia,Bahamas,13619.45,2,1,2,1737.7
IDZZ66092,Omega\OG-382,Mr. Herbert Lenz,M,1985-10-05,2021-05-21,2022-02-13,1,Uganda,Congo [DRC],1317.4,1,1,2,511.08
IDXX73676,Adonis\AS-897,Mr. Dennis Hall,M,1984-02-16,2021-12-25,2022-05-27,1,Turks and Caicos Islands,Iraq,10861.75,2,1,2,2225.22
IDZZ30973,Omega\OG-673,Mr. Stanley Nam,M,1990-01-20,2021-01-17,2021-09-27,1,Uruguay,Nepal,16183.47,1,0,1,1378.86
IDXX22523,Adonis\AS-356,Ms. Pia Thompson,F,1984-10-07,2021-08-14,2022-04-27,1,North Korea,France,8975.88,1,0,1,1295.48
IDYY78316,Calisto\CS-893,Mr. Mark Warren,M,2019-12-12,2021-12-02,2022-03-16,0,Netherlands,French Guiana,7567.63,1,1,2,1373.28
IDYY36095,Calisto\CS-879,Ms. Stephanie Marty,F,1997-10-01,2021-06-27,2022-06-20,1,Nepal,Kosovo,5804.86,2,1,1,686.86
IDXX56986,Adonis\AS-930,Mr. Victor Barger,M,2013-11-05,2021-18-02,2021-11-16,0,South Korea,Mauritius,9679.56,2,1,1,1052.06
IDZZ09939,Omega\OG-834,Ms. Patricia Manwaring,F,2013-27-12,2021-02-06,2021-12-29,0,Germany,Tanzania,6818.39,0,1,1,744.48
IDXX90603,Adonis\AS-540,Ms. June Kaczorowski,F,2015-11-15,2021-06-03,2021-09-23,0,Iraq,Slovenia,2824.5,2,1,2,685.33
IDYY56996,Calisto\CS-730,Mr. Donald Carrigan,M,2014-02-26,2021-04-21,2021-05-06,0,Sweden,Indonesia,10387.1,2,0,2,1842.46
IDZZ46091,Omega\AS-258,Ms. Sheila Wilkes,F,1991-09-03,2021-06-17,2021-08-08,1,São Tomé and Príncipe,Turkmenistan,6893.82,0,0,3,1758.87
IDZZ64698,Omega\OG-563,Ms. Maryann White,F,1985-01-15,2021-02-04,2021-07-18,1,Bolivia,Burkina Faso,7528.75,2,0,2,1200.88
IDYY49264,Calisto\CS-350,Ms. Sarah Davis,F,1984-02-13,2021-11-01,2022-01-23,1,Malawi,Dominica,11002.68,2,0,2,2053.68
IDYY72639,Calisto\CS-523,Ms. Stefania Hill,F,2005-06-15,2021-10-21,2022-03-13,1,U.S. Virgin Islands,Switzerland,7268.32,2,0,2,1461.03
IDYY72119,Calisto\CS-181,Ms. Kathleen Clements,F,1995-03-10,2021-04-20,2022-01-25,1,Oman,Mongolia,5127.58,2,0,1,710.1
IDZZ60774,Omega\OG-059,Ms. Samantha Parson,F,1994-04-03,2021-11-22,2022-09-27,1,Grenada,Uganda,10409.5,1,0,1,1035.75
IDYY44850,Calisto\cs-211,Mr. Norman Gange,M,1991-05-15,2021-05-30,2022-05-10,1,San Marino,Congo [DRC],5421.68,2,0,1,730.46
IDZZ89623,Omega\OG-690,Mr. Troy Bailey,M,1992-07-14,2021-06-26,2021-11-03,1,Iran,Tunisia,4085.74,0,1,2,905.51
IDYY47142,Calisto\CS-326,Mr. George Sisk,M,2016-05-23,2021-10-03,2022-04-11,0,Eritrea,Romania,3693.31,1,0,1,590.07
IDXX07460,Adonis\AS-657,Ms. Christine Abraham,F,2007-01-02,2021-05-14,2021-11-28,0,Cambodia,Kyrgyzstan,4334.43,2,1,2,956.33
IDYY24076,Calisto\CS-559,Ms. Gracie Doherty,F,1993-07-04,2021-05-15,2021-09-25,1,Bouvet Island,Belize,11688.87,1,0,2,2300.69
IDXX38903,Adonis\AS-657,Mr. Charles Laud,M,2009-07-26,2021-12-21,2022-11-13,0,French Southern Territories,Solomon Islands,9264.65,0,1,2,2031.35
IDYY70380,Calisto\CS-052,Ms. Anita Rovinsky,F,2000-09-15,2021-10-29,2022-01-16,1,Moldova,Antigua and Barbuda,8642.2,1,1,2,1621.42
IDYY92083,Calisto\CS-359,Mr. Richard Priest,M,2015-02-27,2021-03-24,2021-06-02,0,Ukraine,Micronesia,11476.2,2,1,2,1825.61
IDXX50379,Adonis\AS-146,Ms. Nancy Garcia,F,1998-07-14,2021-03-25,2021-12-05,1,Belarus,Tunisia,2639.48,2,0,2,827.5
IDXX89854,Adonis\AS-986,Mr. Willie Villarreal,M,2019-08-28,2021-01-08,2021-01-24,0,Zambia,Denmark,7911.5,0,0,3,2772.48
IDYY67602,Calisto\CS-505,Mr. Mark Welch,M,1984-07-19,2021-05-27,2021-07-29,1,Romania,Falkland Islands [Islas Malvinas],13532.04,2,1,2,2228.54
IDXX12652,Adonis\AS-330,Ms. Ada Ortiz,F,2009-05-01,2021-03-09,2021-04-14,0,Lesotho,Liberia,5683.12,2,1,2,1203.75
IDXX92674,Adonis\AS-101,Ms. Lori Livengood,F,1997-11-19,2021-03-01,2021-03-17,1,Gibraltar,Myanmar [Burma],9550.85,0,0,2,2401.8
IDYY95062,Calisto\CS-272,Ms. Karen Livingston,F,1992-03-10,2021-10-19,2022-04-24,1,Vatican City,Nauru,14767.94,1,0,2,2787.98
IDZZ98314,Omega\OG-593,Ms. Cathy Cummings,F,2002-09-14,2021-01-02,2021-05-03,1,Laos,Italy,8554.12,2,1,1,1196.33
IDZZ86805,Omega\OG-907,Mr. Houston Bunnell,F,2012-08-15,2021-11-11,2022-02-27,0,Falkland Islands [Islas Malvinas],Russia,18618.38,1,0,2,2538.01
IDZZ66655,Omega\OG-227,Ms. Tiana Jones,F,2003-12-31,2021-04-16,2021-09-18,1,Saint Lucia,Uganda,10334.87,1,0,2,1651.31
IDZZ74844,Omega\OG-368,Ms. Jeanne Hazzard,F,1982-08-23,2021-09-29,2022-07-23,1,Iraq,Liechtenstein,3254.49,0,1,2,820.21
IDXX78995,Adonis\AS-445,Mr. David Alvarez,M,1983-04-06,2021-06-09,2021-12-10,1,Chad,Poland,4059.37,1,0,1,811.07
IDXX33114,Adonis\AS-348,Mr. Thad Rose,M,2012-01-01,2021-07-07,2022-01-18,0,Central African Republic,Myanmar [Burma],8200.33,1,0,1,1116.68
IDZZ91817,Omega\OG-393,Ms. Francis Hay,F,1996-02-13,2021-11-20,2022-01-05,1,Martinique,United Arab Emirates,11781.54,2,0,2,1723.4
IDXX69100,Adonis\AS-104,Ms. Georgina Catapano,F,1995-02-05,2021-10-29,2022-06-05,1,Monaco,Réunion,8729.69,2,1,2,1836.91
IDXX46553,Adonis\AS-552,Ms. Jessica Tamborlane,F,1992-03-12,2021-05-18,2021-09-15,1,Spain,United Kingdom,1660.39,0,0,2,829.09
IDYY37780,Calisto\CS-806,Mr. Henry Shape,M,1980-08-24,2021-10-13,2022-06-07,1,Ireland,Guyana,7082.1,2,0,1,876.29
IDZZ46582,Omega\OG-342,Mr. Benjamin Daughtry,M,1998-07-17,2021-08-23,2022-06-28,1,Gambia,Tanzania,5970.29,1,0,1,770.01
IDYY43295,Calisto\CS-440,Ms. Josefa Winkler,F,1997-08-15,2021-04-19,2021-08-02,1,Mexico,Kenya,15023.68,1,1,2,2537.75
IDXX47512,Adonis\AS-552,Mr. Patrick Watkin,M,2017-12-25,2021-08-08,2022-04-10,0,Hungary,Kosovo,519.43,2,0,1,301.86
IDZZ55475,Omega\OG-158,Ms. Melissa Acevedo,F,1982-03-08,2021-12-28,2022-08-02,1,Brazil,Tokelau,12920.02,1,0,1,1188.04
IDZZ95854,Omega\OG-312,Mr. Peter Dawson,M,2009-09-25,2021-09-13,2022-09-02,0,São Tomé and Príncipe,Guyana,7304.6,1,0,1,737.39
IDXX37191,Adonis\AS-834,Ms. Samantha Strange,F,2015-02-17,2021-03-06,2021-05-22,0,Zimbabwe,Lithuania,8273.19,2,1,2,1677.46
IDXX07356,Adonis\AS-198,Mr. Jose Coombs,M,2013-06-04,2021-06-16,2021-09-04,0,Jordan,Congo [DRC],14255.55,2,0,2,1025.29
IDXX44746,Adonis\AS-051,Ms. Anna Vaughn,F,2009-07-19,2021-07-25,2021-11-02,0,Gaza Strip,Botswana,6063.41,1,1,2,1354.82
IDYY73073,Calisto\CS-064,Ms. Jannette Acevedo,F,2007-01-30,2021-10-16,2022-06-03,0,Nauru,China,7629.41,2,0,1,788.01
IDZZ74919,Omega\OG-956,Ms. Donna Mcneil,F,1983-10-16,2021-11-11,2022-08-27,1,Austria,Niue,16843.51,2,0,2,2324.01
IDYY47409,Calisto\CS-838,Mr. Donn Callahan,M,1990-03-28,2021-01-17,2021-09-25,1,Haiti,Mozambique,12491.91,1,0,2,2413.1
IDZZ95926,Omega\OG-084,Ms. Elizabeth Evers,F,2011-01-04,2021-09-06,2022-04-21,0,Luxembourg,Malta,1682.46,0,0,1,516.92
IDXX26287,Adonis\AS-204,Mr. Timothy Lord,M,2000-06-09,2021-01-17,2021-03-05,1,Belize,Estonia,9676.15,0,0,2,2433.54
IDZZ59429,Omega\OG-324,Mr. Jared Reaves,M,2019-12-15,2021-11-07,2021-12-24,0,Serbia,Vanuatu,15512.88,2,0,2,2054.11
IDYY85149,Calisto\CS-209,Ms. Jimmie Walton,M,2019-12-01,2021-07-20,2021-11-14,0,Pitcairn Islands,Armenia,18188.08,1,1,2,2884.15
IDZZ33487,Omega\OG-304,Mr. Jason Craig,M,1987-11-13,2021-02-04,2021-11-06,1,Mauritania,Micronesia,16280.37,1,1,2,2130.01
IDZZ27656,Omega\OG-520,Mr. Clarence Gillette,M,2000-10-30,2021-09-30,2022-06-14,1,Palau,Falkland Islands [Islas Malvinas],14941.13,2,1,1,1079.21
IDXX96465,Adonis\AS-194,Mr. John Soto,M,2015-05-15,2021-04-15,2021-05-17,0,France,Nigeria,4180.56,1,0,2,1131.61
IDZZ56814,Omega\OG-213,Ms. Stephanie Waggoner,F,1982-06-16,2021-06-28,2021-07-06,1,Zimbabwe,Saint Kitts and Nevis,10835.37,2,0,2,1436.67
IDXX81390,Adonis\AS-442,Ms. Doris Starkweather,F,2002-02-26,2021-06-25,2022-04-15,1,Mozambique,Samoa,15323.57,2,0,1,1828.92
IDXX41255,Adonis\AS-238,Mr. Jesus Takata,M,1989-11-23,2021-05-03,2021-10-16,1,Australia,Cameroon,13523.41,1,0,2,3094.59
IDXX01676,Adonis\AS-393,Ms. Diane Mills,F,2020-10-12,2021-12-07,2022-04-24,0,South Georgia and the South Sandwich Islands,South Korea,17649.49,1,0,3,3830.74
IDXX93086,Adonis\AS-701,Ms. Carmen Rivera,F,1993-09-17,2021-07-03,2022-05-07,1,Ukraine,American Samoa,15765.82,2,0,2,3455.11
IDYY23244,Calisto\CS-012,Ms. Patrice Ferris,F,1984-04-26,2021-08-22,2022-05-21,1,Kazakhstan,Jamaica,11859.82,1,1,2,2088.01
IDYY78264,Calisto\CS-465,Mr. Charles Mena,F,1993-12-31,2021-05-11,2022-01-12,1,Guinea-Bissau,Lesotho,6552.22,1,1,1,845.25
IDXX65165,Adonis\AS-316,Mr. Andrew Hughes,F,2000-02-04,2021-09-10,2022-08-07,1,Uzbekistan,Réunion,7018.99,1,1,2,1629.7
IDXX06362,Adonis\AS-057,Ms. Floy Martinez,F,1983-01-11,2021-04-24,2021-05-11,1,Poland,French Southern Territories,12224.75,2,1,2,2468.11
IDXX41676,Adonis\AS-741,Mr. Michael Stanley,M,2019-12-07,2021-12-31,2022-01-16,0,Tonga,Chad,18434.01,1,1,3,5252.22
IDYY61499,Calisto\CS-991,Mr. Douglas Andino,M,1989-08-31,2021-04-05,2021-07-29,1,Madagascar,Luxembourg,8622.61,1,0,2,1793.51
IDYY97644,Calisto\CS-630,Ms. Charlotte Corlew,F,2009-07-01,2021-05-14,2021-10-27,0,Malta,Trinidad and Tobago,8029.88,2,0,2,1470.54
IDXX89041,Adonis\AS-195,Ms. Amy Merrill,F,2019-07-25,2021-07-25,2022-02-22,0,French Southern Territories,Brunei,7415.72,0,0,1,1138.38
IDXX53999,Adonis\AS-111,Mr. Peter Bies,M,2009-03-24,2021-08-12,2021-09-25,0,Guernsey,Kosovo,1959.04,1,1,3,805.8
IDXX77762,Adonis\AS-952,Mr. Wayne Sherrer,M,1986-05-13,2021-06-12,2021-12-26,1,Morocco,Tanzania,6154.19,2,1,2,1373.99
IDZZ18072,Omega\OG-225,Ms. Carol Silverberg,F,1995-11-28,2021-07-23,2021-12-18,1,Liechtenstein,Gaza Strip,2744.79,2,0,2,624.32
IDXX00282,Adonis\AS-649,Ms. Kathleen Coppock,F,2014-08-07,2021-08-09,2022-05-09,0,Vietnam,Hong Kong,1113.93,2,1,1,285.6
IDXX26066,Adonis\AS-097,Mr. Ronnie Poncedeleon,M,2017-10-07,2021-06-29,2021-10-31,0,Mali,Bahamas,7570.19,2,1,2,1534.82
IDXX79528,Adonis\AS-705,Ms. Christina Morreale,F,1989-04-17,2021-06-05,2021-08-17,1,Guatemala,Turks and Caicos Islands,2049.57,1,0,2,811.5
IDXX63195,Adonis\AS-392,Ms. Mary Richardson,F,2013-07-03,2021-09-18,2021-10-04,0,Cayman Islands,Ireland,7121.24,1,1,2,1550.0
IDZZ18265,Omega\og-680,Ms. Gayle Harvey,F,1992-08-14,2021-04-11,2021-08-06,1,Montserrat,Mongolia,12819.66,2,0,2,1831.35
IDYY76875,Calisto\CS-145,Ms. Catherine Rivas,M,2000-10-03,2021-05-07,2021-06-17,1,Djibouti,Italy,4434.98,2,1,2,909.62
IDYY84674,Calisto\CS-233,Ms. Ada Burroughs,F,1986-06-07,2021-12-16,2022-11-03,1,Kyrgyzstan,Dominica,12284.42,2,1,1,1158.17
IDXX06735,Adonis\AS-678,Ms. Kari Brooks,F,1986-08-22,2021-05-02,2021-07-26,1,Somalia,Isle of Man,7104.39,2,0,2,1721.57
IDYY83653,Calisto\CS-184,Ms. Silvia Lane,F,1985-10-27,2021-10-15,2022-07-15,1,British Indian Ocean Territory,Algeria,8439.9,2,0,1,972.16
IDZZ20427,Omega\OG-978,Ms. Ruth Brooks,F,1981-01-23,2021-09-02,2022-08-02,1,Lebanon,Panama,11865.7,1,1,1,1010.31
IDZZ80101,Omega\OG-059,Mr. Mark Gilbert,M,1986-02-23,2021-01-30,2022-Jan-03,1,Mauritius,Antarctica,6940.48,0,0,1,944.34
IDZZ93640,Omega\OG-517,Mr. Paul Haas,M,2011-05-22,2021-01-16,2021-07-12,0,Tuvalu,Iran,13613.43,2,0,2,1826.78
IDXX11351,Adonis\AS-371,Ms. Rebecca Long,F,2014-04-23,2021-11-10,2022-09-22,0,South Africa,Finland,10298.12,1,0,1,1332.06
IDXX04880,Adonis\AS-749,Ms. Lois Hudson,F,2003-02-06,2021-07-02,2021-08-11,1,Greenland,Cook Islands,13193.74,2,0,2,2934.68
IDYY27337,Calisto\CS-736,Ms. Kelsey Carlin,F,1988-04-11,2021-07-05,2021-10-23,1,Equatorial Guinea,Nauru,17436.82,1,1,2,2884.74
IDYY13410,Calisto\CS-633,Mr. Zachary Anguiano,M,1989-05-07,2021-03-29,2021-09-21,1,France,Guinea,4194.35,1,1,2,982.78
IDXX96298,Adonis\AS-413,Ms. Bernadette Kilgore,F,2015-10-18,2021-06-07,2021-07-15,0,Togo,El Salvador,9760.76,1,0,2,2261.25
IDXX73333,Adonis\AS-284,Ms. Beatrice Mather,F,1981-09-08,2021-01-14,2021-09-25,1,Ireland,Belgium,928.75,0,1,2,612.89
IDXX67880,Adonis\AS-328,Ms. Aja Cush,F,1990-11-29,2021-07-20,2021-08-29,1,Saint Helena,Japan,16722.35,1,0,3,5410.37
IDXX17974,Adonis\AS-141,Mr. Todd Conigliaro,M,2016-11-11,2021-02-14,2022-01-25,0,Canada,Japan,8091.59,2,1,1,909.8
IDYY31068,Calisto\CS-340,Mr. Andrew Cortez,M,2002-02-13,2021-07-17,2022-06-30,1,South Korea,Bouvet Island,15359.65,2,1,1,1370.35
IDXX63480,Adonis\AS-299,Mr. Gerald Sullivan,M,2019-12-29,2021-01-28,2021-04-02,0,Kyrgyzstan,Congo [Republic],7494.0,1,1,2,1789.93
IDYY25936,Calisto\CS-875,Mr. Adam Glover,M,1992-08-29,2021-02-15,2021-12-18,1,Tunisia,Qatar,4111.32,0,1,2,1083.28
IDZZ55966,Omega\OG-115,Mr. Jacob Roberts,M,1990-05-22,2021-04-16,2021-12-11,1,Mauritius,Japan,10549.43,2,1,2,1411.88
IDXX80324,Adonis\AS-389,Mr. Jeremy Hazen,M,2016-08-08,2021-10-18,2022-08-22,0,Russia,Angola,10978.38,1,1,1,1257.16
IDXX97573,Adonis\AS-479,Mr. Cornell Martinez,M,1989-01-29,2021-06-29,2021-10-21,1,Chile,China,19651.63,2,1,2,3821.03
IDXX70506,Adonis\AS-135,Mr. Roberto Ballance,M,2017-12-22,2021-03-30,2021-08-10,0,Laos,Turkey,6705.71,1,0,2,1645.22
IDXX41501,Adonis\AS-050,Ms. Rema Mitchell,F,1987-12-07,2021-07-25,2021-10-09,0,Iceland,British Indian Ocean Territory,10700.3,1,0,2,2542.17
IDXX30836,Adonis\AS-174,Mr. William Parmer,M,2001-04-23,2021-12-18,2022-09-01,1,Mali,Tonga,19029.93,2,0,1,2209.33
IDYY75113,Calisto\CS-733,Ms. Ann Jones,F,2000-12-08,2021-03-06,2021-08-15,1,Lithuania,Oman,4595.86,2,1,2,919.06
IDZZ42389,Omega\OG-371,Ms. Mabel Sandlin,F,2017-09-26,2021-03-22,2021-08-17,0,San Marino,Cambodia,9251.91,2,0,2,1301.64
